,Molecule ChEMBL ID,Smiles,Standard Relation,Standard Value,Standard Units
1066,CHEMBL1935612,C=CCCCC(=O)N1Cc2cc(OCCc3nc(/C=C/CCC(C)C)oc3C)ccc2C[C@H]1C(=O)O.CC(C)(C)N,'=',1.43,nM
1067,CHEMBL1779050,C=CCc1cc(C(=O)/C=C/c2cc(Br)c(O)cc2OC)ccc1OC,'=',5.3,nM
1068,CHEMBL1935615,CC(C)(C)N.Cc1oc(/C=C/CCC(C)C)nc1CCOc1ccc2c(c1)CN(C(=O)/C=C/C=C/CO)[C@H](C(=O)O)C2,'=',3.2,nM
1069,CHEMBL1935499,C/C=C/C=C/C(=O)N1Cc2cc(OCCc3nc(/C=C/CCC(C)C)oc3C)ccc2C[C@H]1C(=O)O.CC(C)(C)N,'=',1.18,nM
1070,CHEMBL370304,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)cc1Cl,'=',3.0,nM
1071,CHEMBL2208258,Cc1ccc2c(c1)/C(=C\c1ccc(CN3C(=O)C(=O)c4cc(Cl)ccc43)o1)C(=O)N2,'=',3.37,nM
1072,CHEMBL2208254,Cc1ccc2c(c1)C(=O)C(=O)N2Cc1ccc(/C=C2/C(=O)Nc3ccc(Br)cc32)o1,'=',5.23,nM
1073,CHEMBL1801401,O=C1NC(=O)/C(=C/c2ccc(OCc3ccc(C(F)(F)F)cc3)cc2OCc2ccc(C(F)(F)F)cc2)S1,'=',9.0,nM
1074,CHEMBL57036,CCOC(=O)COc1ccccc1C1=CC(=O)C(=O)c2ccccc21,'=',2.15,nM
1075,CHEMBL57391,CCCCCOc1ccc2c(c1)C(=O)C(=O)C=C2c1ccccc1,'=',0.92,nM
1076,CHEMBL411295,O=C(O)c1cccc(/C=C/c2ccc3cc(Br)c(C(F)(F)P(=O)(O)O)cc3n2)c1,'=',0.006999999999999999,nM
1077,CHEMBL1801407,O=C1NC(=O)/C(=C/c2ccc(OCc3ccc(F)cc3)cc2OCc2ccc(C(F)(F)F)cc2)S1,'=',4.0,nM
1078,CHEMBL276647,O=P(O)(O)C(F)(F)c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(c2ccccc2)n2nnc3ccccc32)cc1,'=',0.12,nM
1079,CHEMBL499061,O=C1Nc2ccc(S(=O)(=O)NCc3ccc(Cl)cc3)cc2/C1=N/Nc1ccc(C(=O)O)cc1,'=',7.5,nM
1080,CHEMBL2159047,COc1ccc([C@H]2COc3cc(O)cc(O)c3C2=O)cc1CC=C(C)C,'=',4.6,nM
1081,CHEMBL526644,O=C1Nc2ccc(C(=O)O)cc2/C1=N/Nc1ccccc1C(=O)O,'=',1.5,nM
1082,CHEMBL369943(1),O=P(O)(O)C(F)(F)c1ccc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccccc2)cc1,'=',0.21,nM
1083,CHEMBL426373(13),CCCCCCCCCCCCCCCC(=O)C1=C(O)[C@@H](CO)OC1=O,'=',4.5,nM
1084,CHEMBL259050,COCc1ccc2cc(Br)c(C(F)(F)P(=O)(O)O)cc2c1,'=',0.51,nM
1085,CHEMBL197932,CC(=O)c1cccc(CN(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)S(=O)(=O)c2ccc(OCC(=O)O)cc2)c1,'=',0.77,nM
1086,CHEMBL238138,O=C(O)COc1c(O)cc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1OCc1ccc(C(F)(F)F)cc1,'=',2.0,nM
1087,CHEMBL1086226(1),O=C(O)[C@H](Cc1ccccc1)Oc1c(Br)cc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)cc1Br,'=',0.038020000000000005,nM
1088,CHEMBL1163227,CC(C)=C[C@@H]1C[C@](O)([C@H]2CC[C@@H]3[C@@H]2CC[C@H]2[C@@]3(C)CC[C@H]3C(C)(C)[C@@H](OC(=O)c4ccccn4)CC[C@]23C)C(=O)O1,'=',2.36,nM
1089,CHEMBL1164944,COc1ccc(C(=O)O[C@H]2CC[C@]3(C)[C@H]4CC[C@@H]5[C@@H]([C@@]6(O)C[C@@H](C=C(C)C)OC6=O)CC[C@H]5[C@]4(C)CC[C@H]3C2(C)C)cc1,'=',2.61,nM
1090,CHEMBL251261,O=C(O)c1cc2oc3c(Oc4ccc(-c5ccc(O)c(O)c5)cc4O)cc(O)cc3c2cc1O,'=',3.71,nM
1091,CHEMBL58354,CC(C)(C)OC(=O)COc1ccc(CC2=C(c3ccccc3)c3ccccc3C(=O)C2=O)cc1,'=',1.48,nM
1092,CHEMBL292843,CCOC(=O)COc1ccc(C2=CC(=O)C(=O)c3ccccc32)cc1,'=',1.07,nM
1093,CHEMBL292444,CCOC(=O)c1ccc(CCC2=C(c3ccccc3)c3ccccc3C(=O)C2=O)cc1,'=',1.01,nM
1094,CHEMBL418703,O=P(O)(O)C(F)(F)c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(c2nnn[nH]2)n2nnc3ccccc32)cc1,'=',0.032,nM
1095,CHEMBL169(12),C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,'=',3.6,nM
1096,CHEMBL3593821,CCOc1cc(NS(C)(=O)=O)c(OCC)cc1CNC(=O)Nc1ccc(OC)c(OC)c1,'=',0.204,nM
1097,CHEMBL1935607,C/C=C/C=C/C(=O)N1Cc2cc(OCCc3nc(CCCCC(C)C)oc3C)ccc2C[C@H]1C(=O)O.CC(C)(C)N,'=',1.15,nM
1098,CHEMBL426373(14),CCCCCCCCCCCCCCCC(=O)C1=C(O)[C@@H](CO)OC1=O,'=',4.7,nM
1099,CHEMBL9070(1),COC(=O)C(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)O,'=',3.8,nM
1100,CHEMBL1935619,CC(C)(C)N.CCOCCC(=O)N1Cc2cc(OCCc3nc(/C=C/CCC(C)C)oc3C)ccc2C[C@H]1C(=O)O,'=',3.35,nM
1101,CHEMBL1779056,C=C(C)C(C)c1cc(C(=O)/C=C/c2cc(Br)c(OC3CCCCO3)cc2O)ccc1OC,'=',2.9,nM
1102,CHEMBL1082298,O=C(O)[C@@H](Cc1ccccc1)Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)sc4ccccc34)cc2)cc1-c1ccc(Cl)cc1,'=',0.05248,nM
1103,CHEMBL1086227(1),COc1ccc(-c2cc(-c3ccc(-c4c(Cc5ccccc5)oc5ccccc45)cc3)ccc2O[C@@H](Cc2ccccc2)C(=O)O)cc1,'=',0.042660000000000003,nM
1104,CHEMBL24843(2),COc1ccc(-c2cc(-c3ccc(-c4c(Cc5ccccc5)sc5ccccc45)cc3)ccc2OCC(=O)O)cc1,'=',0.07943,nM
1105,CHEMBL1086020,O=C(O)/C=C/C(=O)Nc1cc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)ccc1O,'=',0.45708999999999994,nM
1106,CHEMBL1087148,CC(C)=CCc1c(O)ccc2c1OC[C@H]1c3ccc4c(c3O[C@@H]21)OC(C)(C)C=C4,'=',6.4,nM
1107,CHEMBL25368,O=C(O)c1ccc(S(=O)(=O)Oc2ccc(-c3ccc(-c4c(Cc5ccccc5)sc5ccccc45)cc3)cc2)cc1O,'=',0.027999999999999997,nM
1108,CHEMBL3350945,O=C(O)[C@@H](Cc1ccccc1)Oc1ccc(-c2ccc(-c3c(Cc4ccccn4)sc4ccccc34)cc2)cc1,'=',1.55,nM
1109,CHEMBL24524(1),Cc1cc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)cc(C)c1OS(=O)(=O)c1ccc(C(=O)O)c(O)c1,'=',0.034,nM
1110,CHEMBL267048,O=P(O)(O)C(F)(F)c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(c2ccc(F)c(F)c2)n2nnc3ccccc32)cc1,'=',0.012,nM
1111,CHEMBL25189,CCCCCCC(Oc1c(Br)cc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)cc1Br)C(=O)O,'=',0.023,nM
1112,CHEMBL263348(1),CC(=O)NS(=O)(=O)c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(C(=O)OCc2ccccc2)C(=O)OCc2ccccc2)cc1,'=',0.09,nM
1113,CHEMBL3234649,CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CNC(=O)c4ccccc4C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,'=',0.78,nM
1114,CHEMBL344437,N.N.N.N.O=P(O)(O)C(F)(F)c1ccc(COCCOCc2ccc(C(F)(F)P(=O)(O)O)cc2)cc1,'=',3.9,nM
1115,CHEMBL3760096,CCCCc1ccc(-c2cccc(-c3noc(Cc4c[nH]c5ccccc45)n3)c2)cc1,'=',8.8,nM
1116,CHEMBL282372,O=C(O)COc1ccc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)cc1C1CCCC1,'=',0.16982,nM
1117,CHEMBL1097390,CCCCCCCCCCCCCCCCCC(=O)c1cc(C(=O)Nc2ccsc2C(=O)OC)[nH]n1,'=',7.16,nM
1118,CHEMBL1097720,CCCCCCCCCCCCCCCCCC(=O)c1cc(C(=O)Nc2ccccc2C(=O)O)[nH]n1,'=',0.35,nM
1119,CHEMBL168(18),CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,'=',0.7,nM
1120,CHEMBL25395(1),COc1cc(-c2cc(-c3ccc(-c4c(Cc5ccccc5)sc5ccccc45)cc3)ccc2OCC(=O)O)cc(OC)c1OC,'=',0.1,nM
1121,CHEMBL274435(1),O=P(O)(O)C(F)(F)c1ccc(/C=C/CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(c2ccccc2)n2nnc3ccccc32)cc1,'=',0.016,nM
1122,CHEMBL273474(1),O=P(O)(O)C(F)(F)c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(c2ccc3ccccc3n2)n2nnc3ccccc32)cc1,'=',0.062,nM
1123,CHEMBL168(19),CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,'=',3.02,nM
1124,CHEMBL1640,Cc1cc(-c2ccc(/N=N/c3c(S(=O)(=O)[O-])cc4cc(S(=O)(=O)[O-])cc(N)c4c3O)c(C)c2)ccc1/N=N/c1c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])cc(N)c2c1O.[Na+].[Na+].[Na+].[Na+],'=',3.9,nM
1125,CHEMBL1077438(1),CCCCCCCCCCCCCCCc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(O)c1C(=O)Oc1cc(C)c(C(=O)O)c(O)c1,'=',0.19,nM
1126,CHEMBL168(20),CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,'=',9.5,nM
1127,CHEMBL9046,O=C(OCc1ccccc1)C(Cc1ccc(C(F)(F)C(=O)O)cc1)(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)OCc1ccccc1,'=',1.9,nM
1128,CHEMBL476249,O=C(O)c1ccc(CN2C(=O)/C(=C/c3cccc(Oc4ccccc4)c3)S/C2=N\c2ccccc2)cc1,'=',1.9,nM
1129,CHEMBL2011699,O=C(O)c1ccc(CN2C(=O)/C(=C/c3ccc(Oc4ccccc4)cc3)S/C2=N\c2ccc(C(F)(F)F)cc2)cc1,'=',2.2,nM
1130,CHEMBL269166(2),O=P(O)(O)c1cccc(-c2ccc(CC(Cc3ccc(C(F)(F)P(=O)(O)O)cc3)(c3ccccc3)n3nnc4ccccc43)cc2)c1,'=',0.24,nM
1131,CHEMBL267048(1),O=P(O)(O)C(F)(F)c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(c2ccc(F)c(F)c2)n2nnc3ccccc32)cc1,'=',0.12,nM
1132,CHEMBL2011705,COc1ccc(/N=C2\S/C(=C\c3cccc(OCc4ccccc4)c3)C(=O)N2Cc2ccc(C(=O)O)cc2)cc1,'=',5.1,nM
1133,CHEMBL477262,O=C(O)c1ccc(CN2C(=O)/C(=C/c3ccc(OCc4ccccc4)cc3)S/C2=N\c2ccccc2)cc1,'=',1.1,nM
1134,CHEMBL2205888,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)c5nccnc5C[C@]4(C)[C@H]3CC[C@@]21C,'=',8.62,nM
1135,CHEMBL3350940,Cc1sc(Cc2ccccc2)c(-c2ccc(-c3ccc(O[C@H](Cc4ccccc4)C(=O)O)cc3)cc2)c1C,'=',0.51,nM
1136,CHEMBL280969(1),CCCCc1oc2ccccc2c1C(O)c1ccc(-c2cc(Br)c(O)c(Br)c2)cc1,'=',1.4,nM
1137,CHEMBL2436038,O=C(CCc1c[nH]c2ccccc12)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)c1nc(C(=O)Nc2cc(Cl)ccc2C(=O)O)c(-c2ccccc2)s1,'=',0.71,nM
1138,CHEMBL2436029,COC(=O)c1cccc(NC(=O)c2nc([C@H](Cc3ccc(OCc4ccccc4)cc3)NC(=O)C3CCCCC3)sc2-c2ccccc2)c1,'=',3.79,nM
1139,CHEMBL2205890,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)c5nc(N)ncc5C[C@]4(C)[C@H]3CC[C@@]21C,'=',3.61,nM
1140,CHEMBL211352,Cc1cc(C[C@H](NS(=O)(=O)c2ccccc2C#N)c2nc3ccccc3[nH]2)ccc1[C@@H]1CC(=O)[N-]S1(=O)=O.[Na+],'=',0.018000000000000002,nM
1141,CHEMBL2430577,CCCOc1c2cccc1Cc1cc(C(O)(P(=O)(O)O)P(=O)(O)O)cc(c1O)Cc1cccc(c1OCCC)Cc1cccc(c1O)C2,'=',1.9,nM
1142,CHEMBL502436,O=C(O[C@H]1[C@H](C2=CC(=O)c3ccccc3C2=O)O[C@H](C(=O)O)[C@H](OC(=O)c2ccccc2)[C@@H]1OC(=O)c1ccccc1)c1ccccc1,'=',1.12,nM
1143,CHEMBL1163239,CC(C)=C[C@@H]1C[C@](O)([C@H]2CC[C@@H]3[C@@H]2CC[C@H]2[C@@]3(C)CC[C@H]3C(C)(C)[C@@H](OC(=O)c4ccc(C(=O)O)cc4)CC[C@]23C)C(=O)O1,'=',0.27,nM
1144,CHEMBL1163220,CC(C)=C[C@@H]1C[C@](O)([C@H]2CC[C@@H]3[C@@H]2CC[C@H]2[C@@]3(C)CC[C@H]3C(C)(C)C(NCc4ccc([N+](=O)[O-])cc4)CC[C@]23C)C(=O)O1,'=',6.58,nM
1145,CHEMBL284765(1),CCOc1ccc(-c2cc(-c3ccc(-c4c(Cc5ccccc5)sc5ccccc45)cc3)ccc2OCC(=O)O)cc1,'=',0.05248,nM
1146,CHEMBL24607(1),COc1ccc(-c2cc(-c3ccc(-c4c(Cc5ccccc5)sc5ccccc45)cc3)cc(Br)c2OCC(=O)O)c(OC)c1,'=',0.046770000000000006,nM
1147,CHEMBL25995(1),Oc1ccc(Cc2sc3ccccc3c2-c2ccc(-c3ccc(O)cc3)cc2)cc1,'=',1.07152,nM
1148,CHEMBL1083272,COc1ccc(Cc2sc3ccccc3c2-c2ccc(-c3ccc(O[C@H](Cc4ccccc4)C(=O)O)cc3)cc2)cc1,'=',0.07762000000000001,nM
1149,CHEMBL1084871(1),O=C(O)[C@@H](Cc1ccccc1)Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)sc4ccccc34)cc2)cc1,'=',0.0955,nM
1150,CHEMBL169(13),C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,'=',3.4,nM
1151,CHEMBL280198(1),O=C(O)CCNc1cc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)ccc1OCCc1ccccc1,'=',0.14125,nM
1152,CHEMBL283635(1),O=C(O)COc1ccc(-c2ccc(-c3c(Cc4ccccc4)sc4ccccc34)cc2)cc1Br,'=',0.36308,nM
1153,CHEMBL445491,CC1(C)CC[C@]2(CCCCCCCCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,'=',0.78,nM
1154,CHEMBL437964(1),C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@H]12,'=',8.04,nM
1155,CHEMBL1164299,CC(C)=C[C@@H]1C[C@](O)([C@H]2CC[C@@H]3[C@@H]2CC[C@@H]2[C@@]4(C)CC[C@H](C(=O)c5ccccc5)C(C)(C)[C@@H]4CC[C@]23C)C(=O)O1,'=',2.75,nM
1156,CHEMBL2430577(1),CCCOc1c2cccc1Cc1cc(C(O)(P(=O)(O)O)P(=O)(O)O)cc(c1O)Cc1cccc(c1OCCC)Cc1cccc(c1O)C2,'=',4.1,nM
1157,CHEMBL2436041,O=C(CCc1c[nH]c2ccccc12)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)c1nc(C(=O)Nc2ccc(Cl)c(C(=O)O)c2)c(-c2ccccc2)s1,'=',1.42,nM
1158,CHEMBL2436027,O=C(O)c1cccc(NC(=O)c2csc([C@H](Cc3ccc(OCc4ccccc4)cc3)NC(=O)C3CCCCC3)n2)c1,'=',6.0,nM
1159,CHEMBL2436021,CCOC(=O)/C(C)=C\C(C)=C\c1nc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)C2CCCCC2)sc1-c1ccccc1,'=',8.44,nM
1160,CHEMBL2436020,CCOC(=O)/C(C)=C\C(C)=C\c1nc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)C2CCCCC2)sc1CC(C)C,'=',9.54,nM
1161,CHEMBL406596,Cc1ccc(C(=O)O)cc1NC(=O)CSc1nc2ccccc2s1,'=',8.5,nM
1162,CHEMBL1164828,COc1cccc(C(=O)O[C@H]2CC[C@]3(C)[C@H]4CC[C@@H]5[C@@H]([C@@]6(O)C[C@@H](C=C(C)C)OC6=O)CC[C@H]5[C@]4(C)CC[C@H]3C2(C)C)c1,'=',2.08,nM
1163,CHEMBL1163235,CC(C)=C[C@@H]1C[C@](O)([C@H]2CC[C@@H]3[C@@H]2CC[C@H]2[C@@]3(C)CC[C@H]3C(C)(C)[C@@H](OC(=O)c4cccc([N+](=O)[O-])c4)CC[C@]23C)C(=O)O1,'=',1.7,nM
1164,CHEMBL1823763,O=C(/C=C/c1cccc(Cl)c1)NC(Cc1ccc2cc(OCc3ccccc3F)ccc2c1)C(=O)O,'=',4.0,nM
1165,CHEMBL3234643,CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CNC(=O)c4ccccc4C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,'=',6.53,nM
1166,CHEMBL515252,O=c1c(-c2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,'=',4.5,nM
1167,CHEMBL63677,O=c1cc(-c2ccc(O)c(-c3c(O)cc4oc(-c5ccc(O)cc5)cc(=O)c4c3O)c2)oc2cc(O)cc(O)c12,'=',6.2,nM
1168,CHEMBL3593820,CCOc1cc(NS(C)(=O)=O)c(OCC)cc1CNC(=O)Nc1cccc(OC)c1,'=',2.733,nM
1169,CHEMBL3593817,CCOc1cc(NS(C)(=O)=O)c(OCC)cc1CNC(=O)Nc1ccc(C)cc1,'=',0.309,nM
1170,CHEMBL3234650,CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CNC(=O)c4ccccc4C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,'=',3.12,nM
1172,CHEMBL2063152,CC(C)[C@@H]1C[C@@H](O)[C@H]2[C@@]1(CO)CC[C@@]1(C)[C@H]3C(=CC[C@]21C)C1=C(C[C@@H]3O)[C@](C)(CO)[C@@H](O)CC1,'=',6.8,nM
1173,CHEMBL572582,O=C1NC(=O)/C(=C/c2cc(Br)ccc2OCc2cccc(C(F)(F)F)c2)S1,'=',8.0,nM
1174,CHEMBL604457,CS(=O)(=O)OC1C(Cl)CCCC1Cc1ccc(N2CC(=O)CS2(=O)=O)c(O)c1,'=',0.0126,nM
1175,CHEMBL559457,CCCCCc1c2c(cc(O)c1C(=O)OC)OC(=O)c1c(cc(OC)cc1C(=O)CCCC)O2,'=',3.02,nM
1176,CHEMBL247074,O=C1CC(c2ccc(C[C@H](Nc3nc4ccccc4s3)c3nc4cc(C(F)(F)F)ccc4[nH]3)cc2)S(=O)(=O)N1,'=',0.15,nM
1177,CHEMBL437371,COc1cccc2sc(N[C@@H](Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)c3nc4ccccc4[nH]3)nc12,'=',0.55,nM
1178,CHEMBL430200,O=C1CC(c2ccc(C[C@H](Nc3nc4ccccc4s3)c3nc4ccccc4[nH]3)cc2Cl)S(=O)(=O)N1,'=',0.28,nM
1179,CHEMBL248291(1),Cc1cc(C[C@H](NS(=O)(=O)c2ccccc2)c2nc3ccccc3[nH]2)ccc1[C@@H]1CC(=O)NS1(=O)=O,'=',0.035,nM
1180,CHEMBL246036,O=C1CC(c2ccc(C[C@H](Nc3nc4cc(F)ccc4s3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,'=',0.42,nM
1181,CHEMBL57157,CCN(CC)C(=O)CCC1=C(c2ccccc2)c2ccccc2C(=O)C1=O,'=',0.61,nM
1182,CHEMBL607027,O=C1C[C@@H](c2ccc(C[C@H](Nc3nc4ccccc4s3)c3nc4ccccc4[nH]3)cc2F)S(=O)(=O)N1,'=',0.027000000000000003,nM
1183,CHEMBL1086765,CC(C)=CCc1cc2c(cc1O)O[C@H]1c3ccc(O)c(CC=C(C)C)c3OC[C@@H]21,'=',7.3,nM
1184,CHEMBL1098728,CC1(C)C=Cc2cc3c(cc2O1)OC[C@H]1c2ccc(O)cc2O[C@@H]31,'=',7.6,nM
1185,CHEMBL324232(2),O=C(O)[C@@H](Cc1ccccc1)Oc1c(Br)cc(-c2c3ccccc3c(Br)c3oc4ccccc4c23)cc1Br,'=',0.87,nM
1186,CHEMBL416598,O=C(O)[C@@H](Cc1ccccc1)Oc1c(I)cc(-c2c3ccccc3cc3sc4ccccc4c23)cc1I,'=',0.179,nM
1187,CHEMBL168(21),CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,'=',3.02,nM
1188,CHEMBL499329,CC(C)NS(=O)(=O)c1ccc2c(c1)/C(=N/Nc1ccc(C(=O)O)cc1)C(=O)N2,'=',9.3,nM
1189,CHEMBL444092,C=C1C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(=O)O)[C@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](Cc2ccccc2)OC)[C@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C,'=',0.00117,nM
1190,CHEMBL236636,O=C(O)COc1c(O)cc(-c2ccc(C(F)(F)F)cc2)cc1OCc1ccc(C(F)(F)F)cc1,'=',5.4,nM
1191,CHEMBL1083269(1),O=C(c1ccccc1)c1oc2ccccc2c1-c1ccc(-c2ccc(O[C@H](Cc3ccccc3)C(=O)O)cc2)cc1,'=',0.68,nM
1192,CHEMBL25322,O=C(O)c1ccccc1C(=O)NCCC(Oc1c(Br)cc(-c2ccc(-c3c(Cc4ccccc4)sc4ccccc34)cc2)cc1Br)C(=O)O,'=',0.18,nM
1193,CHEMBL282372(1),O=C(O)COc1ccc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)cc1C1CCCC1,'=',0.17,nM
1194,CHEMBL24267(1),Oc1c(Br)cc(-c2ccc(-c3c(Cc4ccccc4)sc4ccccc34)cc2)cc1Br,'=',0.45,nM
1195,CHEMBL2424695,CC(C)c1cccc(N2N=C3COC(C)(C)C=C3C(C#N)=C2N)c1,'=',8.203520000000001,nM
1196,CHEMBL441959(1),O=C(O)c1cc(S(=O)(=O)Oc2ccc(-c3ccc(-c4c(Cc5ccccc5)oc5ccccc45)cc3)cc2)ccc1O,'=',0.026000000000000002,nM
1197,CHEMBL282708,CCCCc1oc2ccccc2c1Cc1ccc2c(I)c(OC(Cc3ccccc3)C(=O)O)ccc2c1,'=',0.32,nM
1198,CHEMBL1086230(1),O=C(O)[C@H](Cc1ccccc1)Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)cc1C1CCCC1,'=',0.055,nM
1199,CHEMBL278094,O=C(O)c1ccc(S(=O)(=O)Oc2ccc(-c3ccc(-c4c(C(=O)c5ccccc5)oc5ccccc45)cc3)cc2[N+](=O)[O-])cc1O,'=',0.17800000000000002,nM
1200,CHEMBL2063150,CC(C)[C@@H]1[C@H](O)[C@@H](O)[C@H]2[C@@]1(CO)CC[C@@]1(C)[C@H]3C(=CC[C@]21C)C1=C(C[C@@H]3O)C(C)(C)[C@@H](O)CC1,'=',6.8,nM
1201,CHEMBL2436043,O=C(CCc1c[nH]c2ccccc12)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)c1nc(C(=O)Nc2ccc(C(=O)O)cc2F)c(-c2ccccc2)s1,'=',0.77,nM
1202,CHEMBL2436028,O=C(O)c1ccc(NC(=O)c2csc([C@H](Cc3ccc(OCc4ccccc4)cc3)NC(=O)C3CCCCC3)n2)cc1,'=',4.88,nM
1203,CHEMBL489670(1),C=C1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4CC(C)(C)CC[C@]4(C(=O)O)CC[C@]23C)C1(C)C,'=',2.85,nM
1204,CHEMBL2262835,COc1ccc(CC(NC(=O)C[C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)C(=O)O)cc1,'=',0.6,nM
